offense,year,Latitude,Longitude
Homicide,2006,38.8838005,-76.9515991
Homicide,2006,38.8292007,-77.0009003
Homicide,2006,38.956501,-77.0767975
Homicide,2006,38.8305016,-76.9929962
Homicide,2006,38.8548012,-76.9708023
Homicide,2006,38.9244995,-76.9969025
Homicide,2006,38.9230995,-76.9858017
Homicide,2006,38.9325981,-77.0195999
Homicide,2006,38.9025993,-76.9257965
Homicide,2006,38.9131012,-76.9375
Homicide,2006,38.8830986,-76.9576035
Homicide,2006,38.9202995,-77.0416031
Homicide,2006,38.8254013,-77.0001984
Homicide,2006,38.9311981,-77.0201035
Homicide,2006,38.8796997,-76.9896011
Homicide,2006,38.9216995,-77.0022964
Homicide,2006,38.9063988,-77.0098038
Homicide,2006,38.8983994,-76.9297028
Homicide,2006,38.9329987,-77.0320969
Homicide,2006,38.8265991,-77.0020981
Homicide,2006,38.8945999,-76.9876022
Homicide,2006,38.9192009,-77.0174026
Homicide,2006,38.8909988,-76.9448013
Homicide,2006,38.9029999,-76.9469986
Homicide,2006,38.8919983,-76.9123001
Homicide,2006,38.9166985,-77.0282974
Homicide,2006,38.8875999,-76.9520035
Homicide,2006,38.8875999,-76.9789963
Homicide,2006,38.8708992,-76.9413986
Homicide,2006,38.8340988,-76.9917984
Homicide,2006,38.8340988,-76.9917984
Homicide,2006,38.8717995,-76.9638977
Homicide,2006,38.8923988,-76.9520035
Homicide,2006,38.9126015,-77.0230026
Homicide,2006,38.9387016,-77.0311966
Homicide,2006,38.9636002,-77.0192032
Homicide,2006,38.9636002,-77.0192032
Homicide,2006,38.9077988,-77.0058975
Homicide,2006,38.8642998,-76.9812012
Homicide,2006,38.837101,-76.990303
Homicide,2006,38.9191017,-77.0221024
Homicide,2006,38.9115982,-76.935997
Homicide,2006,38.957901,-77.0710983
Homicide,2006,38.8600998,-76.9989014
Homicide,2006,38.9174995,-77.0022964
Homicide,2006,38.9266014,-76.9820023
Homicide,2006,38.9177017,-77.0261993
Homicide,2006,38.9090004,-77.0119019
Homicide,2006,38.8465996,-76.9730988
Homicide,2006,38.837101,-76.9893036
Homicide,2006,38.8806992,-76.9321976
Homicide,2006,38.9132996,-77.0225983
Homicide,2006,38.8838005,-76.9596024
