offense,year,Latitude,Longitude
Homicide,2014,38.894001,-76.9781036
Homicide,2014,38.8614998,-76.9654007
Homicide,2014,38.8614006,-76.9718018
Homicide,2014,38.8320007,-76.9970016
Homicide,2014,38.9500008,-76.9842987
Homicide,2014,38.9107018,-77.0670013
Homicide,2014,38.9259987,-77.0242996
Homicide,2014,38.9259987,-77.0242996
Homicide,2014,38.8582001,-76.9870987
Homicide,2014,38.9678993,-77.0334015
Homicide,2014,38.9115982,-76.935997
Homicide,2014,38.8594017,-76.9999008
Homicide,2014,38.8700981,-76.9807968
Homicide,2014,38.8700981,-76.9807968
Homicide,2014,38.8974991,-76.9409027
Homicide,2014,38.8265991,-76.9944
Homicide,2014,38.8890991,-76.9373016
Homicide,2014,38.9068985,-77
Homicide,2014,38.8451004,-76.9868011
Homicide,2014,38.8269005,-77.0066986
Homicide,2014,38.9039993,-76.947197
Homicide,2014,38.9047012,-76.9280014
Homicide,2014,38.9047012,-76.9280014
Homicide,2014,38.8848,-76.9496002
Homicide,2014,38.9487,-77.0253983
Homicide,2014,38.9584007,-77.0289993
Homicide,2014,38.8591003,-76.9927979
Homicide,2014,38.889801,-76.9367981
Homicide,2014,38.8893013,-76.9360962
Homicide,2014,38.8599014,-76.9989014
Homicide,2014,38.8983994,-76.9222031
Homicide,2014,38.8646011,-76.9831009
Homicide,2014,38.8960991,-76.9264984
Homicide,2014,38.9076996,-76.9849014
Homicide,2014,38.8552017,-76.9897003
Homicide,2014,38.832901,-76.9901962
Homicide,2014,38.8981018,-76.9972992
Homicide,2014,38.9468994,-77.0174026
Homicide,2014,38.922699,-76.9944
Homicide,2014,38.8832016,-76.9950027
Homicide,2014,38.8866005,-76.9384003
Homicide,2014,38.8978996,-76.9169006
Homicide,2014,38.8560982,-76.9726028
Homicide,2014,38.8590012,-76.993103
Homicide,2014,38.8886986,-76.9225998
Homicide,2014,38.9076004,-77.0090027
Homicide,2014,38.914299,-76.9843979
Homicide,2014,38.8512993,-76.9655991
Homicide,2014,38.8504982,-76.9781036
Homicide,2014,38.9147987,-77.0229034
Homicide,2014,38.8260002,-76.9985962
Homicide,2014,38.9147987,-77.0229034
Homicide,2014,38.925499,-77.0382004
Homicide,2014,38.8552017,-76.9897003
Homicide,2014,38.8754997,-77.0113983
Homicide,2014,38.8992996,-77.0137024
Homicide,2014,38.8991013,-76.944397
Homicide,2014,38.8828011,-76.9276962
Homicide,2014,38.9001999,-76.9761963
Homicide,2014,38.9090004,-76.9840012
Homicide,2014,38.9037018,-76.9719009
Homicide,2014,38.9215012,-77.0723038
Homicide,2014,38.9054985,-76.9798965
Homicide,2014,38.9566994,-77.0328979
Homicide,2014,38.9155998,-77.009201
Homicide,2014,38.9155998,-77.009201
Homicide,2014,38.8396988,-76.998497
Homicide,2014,38.9077988,-76.9344025
Homicide,2014,38.8414993,-77.0018005
Homicide,2014,38.9071999,-77.0074997
Homicide,2014,38.9276009,-77.0310974
Homicide,2014,38.9362984,-77.0213013
Homicide,2014,38.8909988,-76.9358978
Homicide,2014,38.8552017,-76.9897003
Homicide,2014,38.9341011,-76.964798
Homicide,2014,38.8302002,-77.0058975
Homicide,2014,38.8935013,-76.9263
Homicide,2014,38.8764,-76.9666977
Homicide,2014,38.8478012,-76.9746017
Homicide,2014,38.8597984,-76.9856033
Homicide,2014,38.8848,-76.9354019
Homicide,2014,38.9202003,-77.0028
Homicide,2014,38.9334984,-77.0326996
Homicide,2014,38.8576012,-76.9968033
Homicide,2014,38.8213005,-77.0090027
Homicide,2014,38.8665009,-76.9838028
Homicide,2014,38.9547005,-77.0240021
Homicide,2014,38.9225998,-76.9885025
Homicide,2014,38.9365005,-77.0335999
Homicide,2014,38.844799,-76.9784012
Homicide,2014,38.8560982,-76.9726028
Homicide,2014,38.8851013,-76.9527969
Homicide,2014,38.9026985,-76.9285965
Homicide,2014,38.8987007,-76.9776001
Homicide,2014,38.9241982,-76.9979019
Homicide,2014,38.8541985,-76.9884033
Homicide,2014,38.9104996,-76.941803
Homicide,2014,38.8335991,-76.9853973
Homicide,2014,38.9490013,-77.0261993
Homicide,2014,38.9244003,-77.0255966
Homicide,2014,38.9012985,-76.9825974
Homicide,2014,38.9392014,-77.0326996
Homicide,2014,38.8594017,-76.9999008
Homicide,2014,38.8368988,-76.981102
Homicide,2014,38.8368988,-76.981102
Homicide,2014,38.8978004,-76.9259033
