offense,year,Latitude,Longitude
Homicide,2003,38.9449997,-77.0206985
Homicide,2003,38.9449997,-77.0206985
Homicide,2003,38.8423996,-77.0030975
Homicide,2003,38.9040985,-76.9335022
Homicide,2003,38.8314018,-77.0053024
Homicide,2003,38.8512993,-76.9878998
Homicide,2003,38.8978004,-76.9718018
Homicide,2003,38.8852005,-76.9284973
Homicide,2003,38.8992996,-76.9292984
Homicide,2003,38.9071999,-77.044899
Homicide,2003,38.9230995,-76.9979019
Homicide,2003,38.9126015,-76.938797
Homicide,2003,38.8398018,-76.9936981
Homicide,2003,38.8557014,-76.9729004
Homicide,2003,38.906601,-76.998703
Homicide,2003,38.8963013,-76.9265976
Homicide,2003,38.8680992,-76.9655991
Homicide,2003,38.8680992,-76.9655991
Homicide,2003,38.9207993,-77.0348969
Homicide,2003,38.9253006,-76.995903
Homicide,2003,38.9331017,-77.0241013
Homicide,2003,38.8991013,-77.0195999
Homicide,2003,38.9080009,-77.0094986
Homicide,2003,38.8590012,-76.9878998
Homicide,2003,38.8684006,-76.9849014
Homicide,2003,38.8764992,-76.9309006
Homicide,2003,38.9057007,-76.9791031
Homicide,2003,38.9061012,-76.9786987
Homicide,2003,38.8460007,-76.995697
Homicide,2003,38.9039001,-76.9798965
Homicide,2003,38.8978004,-76.9946976
Homicide,2003,38.8897018,-76.927002
Homicide,2003,38.8893013,-76.9298019
Homicide,2003,38.8527985,-76.9729004
Homicide,2003,38.8945007,-76.9151001
Homicide,2003,38.8955994,-76.9197006
Homicide,2003,38.8358994,-76.9943008
Homicide,2003,38.8465004,-76.9772034
Homicide,2003,38.8302994,-77.0022964
Homicide,2003,38.8317986,-76.9997025
Homicide,2003,38.9179993,-77.0323029
Homicide,2003,38.8914986,-76.9218979
Homicide,2003,38.9460983,-77.0056992
Homicide,2003,38.9203987,-77.0008011
Homicide,2003,38.8331985,-76.9914017
Homicide,2003,38.8331985,-76.9914017
Homicide,2003,38.9029007,-77.0103989
Homicide,2003,38.9065018,-76.9887009
Homicide,2003,38.9169006,-77.0345993
Homicide,2003,38.8586006,-76.9712982
Homicide,2003,38.8973007,-77.0245972
Homicide,2003,38.8474007,-76.972702
Homicide,2003,38.9056015,-76.9873962
Homicide,2003,38.9003983,-76.9925003
Homicide,2003,38.9286003,-77.0348969
Homicide,2003,38.924099,-76.9901962
Homicide,2003,38.8224983,-77.0102997
Homicide,2003,38.9124985,-77.0121994
Homicide,2003,38.9301987,-76.9589996
Homicide,2003,38.8639984,-76.9789963
Homicide,2003,38.9025002,-76.9753036
Homicide,2003,38.8947983,-76.9822998
Homicide,2003,38.9322014,-76.9934998
Homicide,2003,38.9322014,-76.9934998
Homicide,2003,38.9322014,-76.9934998
Homicide,2003,38.8512993,-76.9876022
Homicide,2003,38.8255005,-76.9997025
Homicide,2003,38.8838005,-76.9585037
Homicide,2003,38.8972015,-76.9218979
Homicide,2003,38.8967018,-76.9343033
Homicide,2003,38.8479004,-76.971199
Homicide,2003,38.8610001,-76.9972992
Homicide,2003,38.8852997,-76.9525986
Homicide,2003,38.8320999,-76.9961014
Homicide,2003,38.956501,-77.0249023
Homicide,2003,38.8921013,-76.9470978
Homicide,2003,38.8945007,-76.9297028
Homicide,2003,38.9049988,-76.9723969
Homicide,2003,38.8450012,-77.0083008
Homicide,2003,38.9655991,-77.0307007
Homicide,2003,38.8591003,-76.9991989
Homicide,2003,38.9094009,-76.9940033
Homicide,2003,38.8815994,-76.9412003
Homicide,2003,38.9122009,-76.9365005
Homicide,2003,38.9174004,-76.9725037
Homicide,2003,38.8913994,-76.922699
Homicide,2003,38.9048996,-77.0114975
Homicide,2003,38.9025993,-77.0161972
Homicide,2003,38.9132004,-77.013298
Homicide,2003,38.8776016,-77.0006027
Homicide,2003,38.9000015,-77.0179977
Homicide,2003,38.8395004,-76.9908981
Homicide,2003,38.8941994,-76.9785004
Homicide,2003,38.906601,-76.998703
Homicide,2003,38.8903008,-76.9145966
Homicide,2003,38.8995018,-76.9782028
Homicide,2003,38.8554001,-76.9917984
Homicide,2003,38.8335991,-77.0083008
Homicide,2003,38.9051018,-77.0094986
Homicide,2003,38.8479004,-77.0054016
Homicide,2003,38.9126015,-77.0220032
Homicide,2003,38.9430008,-76.9981003
Homicide,2003,38.8507996,-76.9664001
Homicide,2003,38.9247017,-76.9677963
Homicide,2003,38.8973999,-76.9161987
Homicide,2003,38.8720016,-76.9689026
Homicide,2003,38.8927002,-76.9298019
Homicide,2003,38.8875999,-76.9212036
Homicide,2003,38.9171982,-77.0129013
Homicide,2003,38.8932991,-76.9505005
Homicide,2003,38.9241982,-77.0009003
Homicide,2003,38.8591995,-76.9999008
Homicide,2003,38.8376999,-76.9896011
Homicide,2003,38.8983994,-76.946701
Homicide,2003,38.8406982,-76.9921036
Homicide,2003,38.8646011,-76.9486008
Homicide,2003,38.9430008,-77.0151978
Homicide,2003,38.8568993,-76.9672012
Homicide,2003,38.8872986,-76.9257965
Homicide,2003,38.8809013,-76.9350967
Homicide,2003,38.8552017,-76.969101
Homicide,2003,38.9104004,-76.9364014
Homicide,2003,38.9300995,-77.0234985
Homicide,2003,38.854599,-76.9861984
Homicide,2003,38.8214989,-77.0081024
Homicide,2003,38.8871994,-76.9522018
Homicide,2003,38.9057007,-76.9731979
Homicide,2003,38.8676987,-76.9860992
Homicide,2003,38.8445015,-77.0007019
Homicide,2003,38.8368988,-76.9898987
Homicide,2003,38.837101,-76.9893036
Homicide,2003,38.9067993,-77.0156021
Homicide,2003,38.9216003,-76.9741974
Homicide,2003,38.8973999,-76.9927979
Homicide,2003,38.831501,-77.0064011
Homicide,2003,38.922699,-76.9857025
Homicide,2003,38.9053993,-76.976799
Homicide,2003,38.8311005,-76.9965973
Homicide,2003,38.9687996,-77.0744019
Homicide,2003,38.8455009,-76.9962006
Homicide,2003,38.8967018,-76.9822998
Homicide,2003,38.8597984,-77.0002975
Homicide,2003,38.9275017,-77.0325012
Homicide,2003,38.8984985,-76.9998016
Homicide,2003,38.9025993,-77.009903
Homicide,2003,38.9216003,-77.0319977
Homicide,2003,38.8338013,-76.9925995
Homicide,2003,38.9567986,-76.9914017
Homicide,2003,38.8937988,-76.9301987
Homicide,2003,38.9039993,-77.0389023
Homicide,2003,38.8406982,-76.9921036
Homicide,2003,38.908699,-76.987999
Homicide,2003,38.9449997,-77.0058975
Homicide,2003,38.928299,-77.0259018
Homicide,2003,38.9012985,-76.986702
Homicide,2003,38.8867989,-76.9338989
Homicide,2003,38.8532982,-76.9654007
Homicide,2003,38.8568001,-76.9717026
Homicide,2003,38.8620987,-76.9809036
Homicide,2003,38.8992996,-76.9793015
Homicide,2003,38.9337006,-77.023201
Homicide,2003,38.9087982,-76.9872971
Homicide,2003,38.8939018,-76.987999
Homicide,2003,38.9446983,-77.0305023
Homicide,2003,38.8945007,-76.9151001
Homicide,2003,38.8476982,-77.0053024
Homicide,2003,38.8470993,-76.972702
Homicide,2003,38.9011002,-76.9389038
Homicide,2003,38.9085999,-77.009201
Homicide,2003,38.9015007,-76.990799
Homicide,2003,38.9075012,-76.9432983
Homicide,2003,38.8877983,-76.9571991
Homicide,2003,38.9608002,-77.0177994
Homicide,2003,38.9029007,-77.0103989
Homicide,2003,38.8670998,-76.9853973
Homicide,2003,38.895401,-76.9421005
Homicide,2003,38.901001,-76.9773026
Homicide,2003,38.8995018,-76.9422989
Homicide,2003,38.8936005,-76.9234009
Homicide,2003,38.9425011,-77.0019989
Homicide,2003,38.9331017,-77.0241013
Homicide,2003,38.9289017,-77.0315018
Homicide,2003,38.9123001,-76.9955978
