offense,year,Latitude,Longitude
Homicide,2010,38.843399,-76.978302
Homicide,2010,38.8624992,-76.9698029
Homicide,2010,38.8810005,-76.9393005
Homicide,2010,38.8595009,-76.9981003
Homicide,2010,38.8913994,-76.9234009
Homicide,2010,38.9079018,-76.9287033
Homicide,2010,38.9277992,-76.9860001
Homicide,2010,38.9272995,-77.026001
Homicide,2010,38.8307991,-76.992897
Homicide,2010,38.8585014,-76.9985962
Homicide,2010,38.8995018,-76.9740982
Homicide,2010,38.8774986,-76.9845963
Homicide,2010,38.9021988,-76.9337997
Homicide,2010,38.9654999,-77.0223999
Homicide,2010,38.8446999,-76.9999008
Homicide,2010,38.9351997,-77.0326996
Homicide,2010,38.9459,-77.006897
Homicide,2010,38.8560982,-76.9726028
Homicide,2010,38.8450012,-76.9869003
Homicide,2010,38.9192009,-76.987999
Homicide,2010,38.8335991,-76.9853973
Homicide,2010,38.8237,-77.0075989
Homicide,2010,38.8305016,-77.0076981
Homicide,2010,38.8305016,-77.0076981
Homicide,2010,38.8305016,-77.0076981
Homicide,2010,38.9224014,-77.0270004
Homicide,2010,38.8810997,-76.9355011
Homicide,2010,38.8530006,-76.9656982
Homicide,2010,38.8539009,-76.9844971
Homicide,2010,38.9236984,-76.9990005
Homicide,2010,38.8484993,-77.0037994
Homicide,2010,38.8838005,-76.9298019
Homicide,2010,38.827301,-77.0005035
Homicide,2010,38.8764992,-76.9326019
Homicide,2010,38.9473,-77.024498
Homicide,2010,38.862999,-76.9803009
Homicide,2010,38.9090004,-76.9840012
Homicide,2010,38.8848991,-76.9565964
Homicide,2010,38.8576012,-76.9968033
Homicide,2010,38.9185982,-77.0019989
Homicide,2010,38.898201,-76.9726028
Homicide,2010,38.8320007,-76.992897
Homicide,2010,38.962101,-77.0279007
Homicide,2010,38.9362984,-77.0326996
Homicide,2010,38.9062004,-76.9994965
Homicide,2010,38.9062004,-76.9994965
Homicide,2010,38.9015007,-76.9741974
Homicide,2010,38.905899,-76.9761963
Homicide,2010,38.8237,-77.0075989
Homicide,2010,38.9109001,-76.9354019
Homicide,2010,38.8751984,-76.9642029
Homicide,2010,38.8919983,-76.913002
Homicide,2010,38.8445015,-76.9764023
Homicide,2010,38.9281998,-77.0273972
Homicide,2010,38.8927994,-76.9291
Homicide,2010,38.8919983,-76.9115982
Homicide,2010,38.8972015,-76.9176025
Homicide,2010,38.9239006,-77.0390015
Homicide,2010,38.8960991,-76.9814987
Homicide,2010,38.8642998,-76.9812012
Homicide,2010,38.8669014,-76.9860992
Homicide,2010,38.9048996,-77.026001
Homicide,2010,38.9239006,-77.0390015
Homicide,2010,38.8744011,-76.9740982
Homicide,2010,38.9473,-77.0218964
Homicide,2010,38.8280983,-77.0076981
Homicide,2010,38.9225006,-76.9878006
Homicide,2010,38.9225006,-76.9878006
Homicide,2010,38.8818016,-76.9378967
Homicide,2010,38.8881989,-76.9574966
Homicide,2010,38.8681984,-76.9831009
Homicide,2010,38.8658981,-76.9802017
Homicide,2010,38.8540993,-76.9716034
Homicide,2010,38.8867989,-76.9549026
Homicide,2010,38.9215012,-77.0723038
Homicide,2010,38.8885002,-76.9345016
Homicide,2010,38.8937988,-76.924202
Homicide,2010,38.8572998,-76.9744034
Homicide,2010,38.8725014,-77.0121994
Homicide,2010,38.831501,-76.9880981
Homicide,2010,38.9450989,-77.0262985
Homicide,2010,38.8361015,-77.0058975
Homicide,2010,38.8280983,-76.9924011
Homicide,2010,38.9169998,-77.0296021
Homicide,2010,38.8454018,-76.9728012
Homicide,2010,38.8454018,-76.9728012
Homicide,2010,38.8949013,-76.9236984
Homicide,2010,38.9051018,-77.0102997
Homicide,2010,38.9273987,-77.0222015
Homicide,2010,38.821701,-77.0007019
Homicide,2010,38.9740982,-77.0175018
Homicide,2010,38.9192009,-76.987999
Homicide,2010,38.9174004,-77.0239029
Homicide,2010,38.8958015,-76.9212036
Homicide,2010,38.9435005,-77.026001
Homicide,2010,38.9147987,-77.0250015
Homicide,2010,38.8560982,-76.9726028
Homicide,2010,38.9584999,-77.0215988
Homicide,2010,38.922699,-77.0319977
Homicide,2010,38.8571014,-76.9814987
Homicide,2010,38.8306999,-77.0058975
Homicide,2010,38.8595009,-76.9981003
Homicide,2010,38.8560982,-76.9726028
Homicide,2010,38.9017982,-76.9281998
Homicide,2010,38.9063988,-77.0270004
Homicide,2010,38.9029007,-76.9835968
Homicide,2010,38.9533005,-76.9888992
Homicide,2010,38.9095993,-77.0105972
Homicide,2010,38.8783989,-77.0141983
Homicide,2010,38.8921013,-77.0127029
Homicide,2010,38.9079018,-77.0101013
Homicide,2010,38.9248009,-77.0263977
Homicide,2010,38.9491005,-77.0245972
Homicide,2010,38.8244019,-77.009697
Homicide,2010,38.8737984,-77.0106964
Homicide,2010,38.8688011,-76.9850998
Homicide,2010,38.8512993,-76.9626999
Homicide,2010,38.9339981,-76.9910965
Homicide,2010,38.9197006,-76.9704971
Homicide,2010,38.9365005,-77.0203018
Homicide,2010,38.830101,-76.9957962
