offense,year,Latitude,Longitude
ADW,2005,38.9454002,-77.0201035
ADW,2005,38.9454002,-77.0201035
ADW,2005,38.9421997,-77.0205002
ADW,2005,38.9738998,-77.0248032
ADW,2005,38.8699989,-76.9804993
ADW,2005,38.9273987,-77.0301971
ADW,2005,38.9183006,-77.0310974
ADW,2005,38.8819008,-76.9397964
ADW,2005,38.8516006,-76.9868011
ADW,2005,38.8359985,-76.9847031
ADW,2005,38.8214989,-77.001503
ADW,2005,38.9029999,-77.0526962
ADW,2005,38.8282013,-76.9925995
ADW,2005,38.8871994,-76.9366989
ADW,2005,38.8834991,-76.9350967
ADW,2005,38.8875008,-76.936203
ADW,2005,38.9454002,-77.0201035
ADW,2005,38.9421997,-77.0205002
ADW,2005,38.8858986,-76.9791031
ADW,2005,38.8793983,-77.0111008
ADW,2005,38.8986015,-76.9757996
ADW,2005,38.8802986,-76.989502
ADW,2005,38.9019012,-77.0129013
ADW,2005,38.8424988,-76.9872971
ADW,2005,38.8283997,-76.9963989
ADW,2005,38.9594994,-77.035202
ADW,2005,38.9231987,-76.9927979
ADW,2005,38.9095001,-77.0335999
ADW,2005,38.9651985,-77.0024033
ADW,2005,38.9206009,-77.0222015
ADW,2005,38.9056015,-77.0121994
ADW,2005,38.8292999,-77.001503
ADW,2005,38.8983994,-76.9285965
ADW,2005,38.8708,-76.9789963
ADW,2005,38.9147987,-76.9878998
ADW,2005,38.8471985,-77.0003967
ADW,2005,38.9323006,-77.0667038
ADW,2005,38.8997993,-77.0323029
ADW,2005,38.8992004,-76.973999
ADW,2005,38.9049988,-77.0565033
ADW,2005,38.9243011,-76.9849014
ADW,2005,38.9592018,-77.0020981
ADW,2005,38.9123001,-77.0218964
ADW,2005,38.9612007,-77.0337982
ADW,2005,38.9322014,-76.9646988
ADW,2005,38.9431992,-77.0289001
ADW,2005,38.9006004,-76.9797974
ADW,2005,38.9029007,-76.9741974
ADW,2005,38.8834991,-76.9608002
ADW,2005,38.9001007,-77.0441971
ADW,2005,38.8577995,-76.9735031
ADW,2005,38.9272003,-77.0333023
ADW,2005,38.9071007,-76.9882965
ADW,2005,38.9053993,-77.0571976
ADW,2005,38.9706993,-77.0195999
ADW,2005,38.8991013,-76.9710007
ADW,2005,38.8689003,-76.9822006
ADW,2005,38.9154015,-77.0466003
ADW,2005,38.9529991,-77.0142975
ADW,2005,38.8992004,-76.9298019
ADW,2005,38.892601,-76.9804993
ADW,2005,38.8992004,-76.9298019
ADW,2005,38.9037018,-77.0384979
ADW,2005,38.8786011,-77.0240021
ADW,2005,38.9387016,-77.0326996
ADW,2005,38.9486008,-77.0202026
ADW,2005,38.8745003,-77.0115967
ADW,2005,38.9020004,-76.9329987
ADW,2005,38.8466988,-76.9964981
ADW,2005,38.9222984,-76.9881973
ADW,2005,38.8959007,-76.9190979
ADW,2005,38.8717003,-77.0133972
ADW,2005,38.8582993,-76.9890976
ADW,2005,38.8913994,-76.9412003
ADW,2005,38.8787003,-76.9292984
ADW,2005,38.8973999,-76.9263
ADW,2005,38.884201,-76.9882965
ADW,2005,38.9216995,-77.0419998
ADW,2005,38.9500999,-77.0126038
ADW,2005,38.8269005,-77.0026016
ADW,2005,38.9164009,-77.0663986
ADW,2005,38.914299,-77.0027008
ADW,2005,38.8949013,-76.9782028
ADW,2005,38.9538994,-77.0173035
ADW,2005,38.8623009,-76.9821014
ADW,2005,38.902401,-76.9497986
ADW,2005,38.914299,-77.0027008
ADW,2005,38.8550987,-76.9700012
ADW,2005,38.9411011,-76.9781036
ADW,2005,38.9034004,-77.0112
ADW,2005,38.9670982,-77.0195007
ADW,2005,38.9049988,-76.9723969
ADW,2005,38.9455986,-77.0190964
ADW,2005,38.8993988,-76.9777985
ADW,2005,38.9346008,-77.024498
ADW,2005,38.9206009,-77.0215988
ADW,2005,38.9365997,-76.9910965
ADW,2005,38.8457985,-76.9951019
ADW,2005,38.8246002,-77.0112
ADW,2005,38.8289986,-76.9921036
ADW,2005,38.9039993,-77.0381012
ADW,2005,38.9670982,-77.0195007
ADW,2005,38.8572998,-76.9716034
ADW,2005,38.9618988,-77.0569992
ADW,2005,38.8572998,-76.9716034
ADW,2005,38.9063988,-77.0098038
ADW,2005,38.9319,-77.0445023
ADW,2005,38.9375,-77.020401
ADW,2005,38.9524002,-77.0165024
ADW,2005,38.8964996,-76.9905014
ADW,2005,38.9365005,-77.0254974
ADW,2005,38.9085007,-77.0147018
ADW,2005,38.8712997,-76.9802017
ADW,2005,38.9053001,-77.0149002
ADW,2005,38.9122009,-76.935997
ADW,2005,38.8288994,-76.9966965
ADW,2005,38.9701004,-77.0274963
ADW,2005,38.9459991,-77.0206985
ADW,2005,38.9029007,-77.0103989
ADW,2005,38.8576012,-76.9815979
ADW,2005,38.9478989,-77.0789032
ADW,2005,38.889801,-76.9807968
ADW,2005,38.8881989,-76.9296036
ADW,2005,38.8274002,-76.9945984
ADW,2005,38.905899,-77.0423965
ADW,2005,38.8468018,-76.9761963
ADW,2005,38.8298988,-76.9982986
ADW,2005,38.8972015,-76.9177017
ADW,2005,38.9081993,-76.9831009
ADW,2005,38.8496017,-76.9729004
ADW,2005,38.8426018,-77.0010986
ADW,2005,38.8721008,-76.9369965
ADW,2005,38.8852997,-76.9853973
ADW,2005,38.9044991,-77.0276031
ADW,2005,38.8759003,-77.0101013
ADW,2005,38.9056015,-77.0199966
ADW,2005,38.8806,-77.0266037
ADW,2005,38.9062996,-77.0080032
ADW,2005,38.8959007,-76.9232025
ADW,2005,38.9411011,-77.0019989
ADW,2005,38.8699989,-76.9804993
ADW,2005,38.8969994,-77.028801
ADW,2005,38.9598007,-77.0846024
ADW,2005,38.8947983,-76.9789963
ADW,2005,38.9278984,-77.0233002
ADW,2005,38.9501991,-77.0199966
ADW,2005,38.8907013,-76.9417038
ADW,2005,38.8527985,-76.9812012
ADW,2005,38.8992004,-76.9440994
ADW,2005,38.8787994,-76.9899979
ADW,2005,38.9259987,-76.9656982
ADW,2005,38.8264008,-77.0022964
ADW,2005,38.8319016,-76.9901962
ADW,2005,38.8330002,-76.9910965
ADW,2005,38.8423004,-76.9891968
ADW,2005,38.8283997,-77.0028
ADW,2005,38.9164009,-77.0663986
ADW,2005,38.8806,-76.9374008
ADW,2005,38.9180984,-77.0345001
ADW,2005,38.9040985,-77.0305023
ADW,2005,38.9539986,-77
ADW,2005,38.8861008,-76.985199
ADW,2005,38.9122009,-77.0250015
ADW,2005,38.8722,-77.0162964
ADW,2005,38.8855019,-76.9217987
ADW,2005,38.9403992,-77.018898
ADW,2005,38.841301,-76.9876022
ADW,2005,38.841301,-76.9876022
ADW,2005,38.9062996,-77.0185013
ADW,2005,38.9352989,-77.0299988
ADW,2005,38.9273987,-76.9804993
ADW,2005,38.8950005,-77.0222015
ADW,2005,38.9403992,-77.0021973
ADW,2005,38.8956985,-76.9272003
ADW,2005,38.9059982,-76.9498978
ADW,2005,38.9067993,-77.0705032
ADW,2005,38.9029007,-77.0103989
ADW,2005,38.8714981,-76.9813995
ADW,2005,38.8894005,-76.9366989
ADW,2005,38.9179993,-77.0280991
ADW,2005,38.8289986,-77.0074005
ADW,2005,38.9329987,-77.0401993
ADW,2005,38.9374008,-77.0318985
ADW,2005,38.9073982,-76.9309998
ADW,2005,38.8471985,-77.0003967
ADW,2005,38.906601,-77.027298
ADW,2005,38.9079018,-77.0373993
