offense,year,Latitude,Longitude
ADW,2010,38.9015007,-76.9741974
ADW,2010,38.9169998,-77.0218964
ADW,2010,38.9141998,-76.9860001
ADW,2010,38.8991013,-77.0218964
ADW,2010,38.9323006,-77.0355988
ADW,2010,38.9541016,-77.0264969
ADW,2010,38.9216003,-77.0335999
ADW,2010,38.9264984,-77.036499
ADW,2010,38.925499,-77.0354004
ADW,2010,38.8818016,-76.9255981
ADW,2010,38.8807983,-76.9347992
ADW,2010,38.9115982,-76.935997
ADW,2010,38.9541016,-77.0287018
ADW,2010,38.9073982,-76.9806976
ADW,2010,38.9169998,-77.028801
ADW,2010,38.9047012,-77.0404968
ADW,2010,38.8903008,-76.9554977
ADW,2010,38.9033012,-77.0580978
ADW,2010,38.9216003,-77.0270004
ADW,2010,38.9026985,-76.9253998
ADW,2010,38.9073982,-76.9520035
ADW,2010,38.8541985,-76.9884033
ADW,2010,38.8246994,-77.0014038
ADW,2010,38.8923988,-76.9425964
ADW,2010,38.8646011,-76.9831009
ADW,2010,38.8676987,-76.9789963
ADW,2010,38.8516998,-76.9837036
ADW,2010,38.9244995,-76.9891968
ADW,2010,38.8422012,-77.0028
ADW,2010,38.9173012,-76.9766006
ADW,2010,38.9255981,-76.9710007
ADW,2010,38.8415985,-76.9872971
ADW,2010,38.8799019,-76.9844971
ADW,2010,38.9126015,-77.0234985
ADW,2010,38.8801994,-76.9393005
ADW,2010,38.827301,-77.0005035
ADW,2010,38.9133987,-77.0333023
ADW,2010,38.905899,-77.0702972
ADW,2010,38.9602013,-77.0317001
ADW,2010,38.8875999,-76.9798965
ADW,2010,38.9009018,-76.9828033
ADW,2010,38.9524002,-77.0074005
ADW,2010,38.8524017,-76.9702988
ADW,2010,38.9163017,-77.0319977
ADW,2010,38.8680992,-76.9667969
ADW,2010,38.9132996,-77.0130997
ADW,2010,38.9015007,-76.9741974
ADW,2010,38.8875999,-76.9520035
ADW,2010,38.8950996,-76.9492035
ADW,2010,38.9438019,-77.0024033
ADW,2010,38.9216003,-77.0335999
ADW,2010,38.9051018,-76.990097
ADW,2010,38.8454018,-76.9728012
ADW,2010,38.9079018,-77.0218964
ADW,2010,38.8880997,-76.9789963
ADW,2010,38.8992004,-76.9784012
ADW,2010,38.8250999,-77.0061035
ADW,2010,38.902401,-76.9781036
ADW,2010,38.9155006,-77.0400009
ADW,2010,38.9555016,-76.9961014
ADW,2010,38.9056015,-77.009697
ADW,2010,38.8250999,-77.0014038
ADW,2010,38.8432999,-77.0018005
ADW,2010,38.8599014,-76.9989014
ADW,2010,38.8539009,-76.9844971
ADW,2010,38.8964996,-76.9753036
ADW,2010,38.9202003,-77.0028
ADW,2010,38.8305016,-77.0076981
ADW,2010,38.8967018,-76.9937973
ADW,2010,38.9317017,-77.036499
ADW,2010,38.9496994,-77.0315018
ADW,2010,38.9286003,-77.0311966
ADW,2010,38.9244995,-76.9957962
ADW,2010,38.9561005,-77.0152969
ADW,2010,38.946701,-77.0267029
ADW,2010,38.9241982,-76.9604034
ADW,2010,38.8455009,-76.9970016
ADW,2010,38.8280983,-76.9924011
ADW,2010,38.8497009,-76.972702
ADW,2010,38.9275017,-77.024498
ADW,2010,38.8244019,-76.9996033
ADW,2010,38.8834,-76.9773026
ADW,2010,38.9007988,-77.036499
ADW,2010,38.9460983,-77.0259018
ADW,2010,38.8983002,-77.0477982
ADW,2010,38.9566002,-77.0126038
ADW,2010,38.9061012,-76.9358978
ADW,2010,38.827301,-77.0005035
ADW,2010,38.8539009,-76.9844971
ADW,2010,38.8361015,-77.0058975
ADW,2010,38.9033012,-77.0207977
ADW,2010,38.8628998,-76.9722977
ADW,2010,38.8824005,-76.9583969
ADW,2010,38.8983002,-76.9297028
ADW,2010,38.8532982,-76.9832993
ADW,2010,38.9051018,-77.0643005
ADW,2010,38.8470001,-76.9979019
ADW,2010,38.8941002,-76.9574966
ADW,2010,38.9528999,-77.0091019
ADW,2010,38.9057999,-77.0715027
ADW,2010,38.8540001,-76.9721985
ADW,2010,38.8576012,-76.9968033
ADW,2010,38.8488007,-76.9794998
ADW,2010,38.8250999,-77.0014038
ADW,2010,38.9692993,-77.0257034
ADW,2010,38.9084015,-77.0332031
ADW,2010,38.8320007,-76.995697
ADW,2010,38.9169006,-77.0233994
ADW,2010,38.8498993,-76.9845963
ADW,2010,38.9030991,-77.0335007
ADW,2010,38.8307991,-76.992897
ADW,2010,38.8594017,-76.9999008
ADW,2010,38.8890991,-76.9205017
ADW,2010,38.9236984,-76.9990005
ADW,2010,38.9253998,-77.0338974
ADW,2010,38.8628006,-76.9922028
