offense,year,Latitude,Longitude
Robbery,2004,38.9146996,-77.0319977
Robbery,2004,38.8902016,-76.9375992
Robbery,2004,38.9327011,-77.0285034
Robbery,2004,38.8983002,-77.0280991
Robbery,2004,38.9323997,-77.0212021
Robbery,2004,38.8792,-77.0090027
Robbery,2004,38.8825989,-76.9344025
Robbery,2004,38.9085999,-77.009201
Robbery,2004,38.9258003,-76.998703
Robbery,2004,38.9037018,-76.9719009
Robbery,2004,38.9197006,-77.0317001
Robbery,2004,38.9020004,-76.9455032
Robbery,2004,38.8610001,-76.9692993
Robbery,2004,38.8264999,-77.0072021
Robbery,2004,38.8909988,-76.939003
Robbery,2004,38.9061012,-77.0064011
Robbery,2004,38.9076004,-77.0575027
Robbery,2004,38.8825989,-76.9848022
Robbery,2004,38.9346008,-77.0332031
Robbery,2004,38.8642998,-76.9502029
Robbery,2004,38.8339005,-76.985199
Robbery,2004,38.9025002,-77.0218964
Robbery,2004,38.9718018,-77.0130005
Robbery,2004,38.8470001,-77.0008011
Robbery,2004,38.8605003,-76.9847031
Robbery,2004,38.8827019,-76.9961014
Robbery,2004,38.8265991,-77.0020981
Robbery,2004,38.8541985,-76.9654999
Robbery,2004,38.8885994,-76.9553986
Robbery,2004,38.9082985,-77.0361023
Robbery,2004,38.9310989,-77.0238037
Robbery,2004,38.8860016,-77.0034027
Robbery,2004,38.9606018,-77.0849991
Robbery,2004,38.9291992,-77.0618973
Robbery,2004,38.8699989,-76.9707031
Robbery,2004,38.9095993,-77.0365982
Robbery,2004,38.9678001,-77.0242004
Robbery,2004,38.9449997,-77.0327988
Robbery,2004,38.9137001,-77.0430984
Robbery,2004,38.9287987,-77.0367966
Robbery,2004,38.9341011,-77.0388031
Robbery,2004,38.8238983,-77.0021973
Robbery,2004,38.8973007,-76.9950027
Robbery,2004,38.9104996,-76.9350967
Robbery,2004,38.8223,-77.0021973
Robbery,2004,38.9561005,-77.0348969
Robbery,2004,38.8824005,-76.9336014
Robbery,2004,38.9631996,-77.0335007
Robbery,2004,38.9696999,-77.0214996
Robbery,2004,38.8889999,-76.9144974
Robbery,2004,38.9631996,-77.0335007
Robbery,2004,38.9294014,-76.9606018
Robbery,2004,38.922699,-77.0319977
Robbery,2004,38.9650002,-77.0763016
Robbery,2004,38.9123993,-77.0355988
Robbery,2004,38.8824997,-76.995697
Robbery,2004,38.9095993,-77.0435028
Robbery,2004,38.9318008,-77.0327988
Robbery,2004,38.9290009,-76.9789963
Robbery,2004,38.9560013,-77.001297
Robbery,2004,38.8544998,-76.9664993
Robbery,2004,38.9310989,-77.0238037
Robbery,2004,38.9146004,-77.009903
Robbery,2004,38.9327011,-77.0285034
Robbery,2004,38.9140015,-77.0345993
Robbery,2004,38.9193001,-76.9914017
Robbery,2004,38.9005013,-76.9899979
Robbery,2004,38.8418999,-77.0006027
Robbery,2004,38.9707985,-77.0277023
Robbery,2004,38.882,-76.9395981
Robbery,2004,38.9203987,-77.0372009
Robbery,2004,38.8824005,-76.981102
Robbery,2004,38.9364014,-77.0243988
Robbery,2004,38.8704987,-76.9720001
Robbery,2004,38.9141006,-77.0081024
Robbery,2004,38.8813019,-77.0281982
Robbery,2004,38.9249992,-77.0320969
Robbery,2004,38.9287987,-77.0326996
Robbery,2004,38.8987999,-76.9468002
Robbery,2004,38.8838005,-76.9962006
Robbery,2004,38.8552017,-76.969101
Robbery,2004,38.8574982,-76.9627991
Robbery,2004,38.9174004,-77.0159988
Robbery,2004,38.8695984,-76.9761963
Robbery,2004,38.8350983,-76.9865036
Robbery,2004,38.9029007,-77.0103989
Robbery,2004,38.9127998,-77.0431976
Robbery,2004,38.9305992,-77.0373001
Robbery,2004,38.9291992,-77.0378036
Robbery,2004,38.8986015,-76.9423981
Robbery,2004,38.9599991,-77.0346985
Robbery,2004,38.9594994,-77.0330963
Robbery,2004,38.9375,-77.0263977
Robbery,2004,38.8578987,-76.9885025
Robbery,2004,38.9061012,-76.9338989
Robbery,2004,38.8866005,-76.9451981
Robbery,2004,38.905899,-77.0294037
Robbery,2004,38.8690987,-76.9402008
Robbery,2004,38.9297981,-77.0238037
Robbery,2004,38.8974991,-76.9880981
Robbery,2004,38.899601,-76.9335022
Robbery,2004,38.9570999,-77.0302963
Robbery,2004,38.9067993,-77.0570984
Robbery,2004,38.8238983,-76.9981003
Robbery,2004,38.9547005,-77.0118027
Robbery,2004,38.9127998,-77.0196991
Robbery,2004,38.9384995,-77.0309982
Robbery,2004,38.9056015,-77.0161972
Robbery,2004,38.9127998,-77.0437012
Robbery,2004,38.9272995,-77.0307999
Robbery,2004,38.9029999,-76.947403
Robbery,2004,38.9224014,-77.0297012
Robbery,2004,38.9146004,-77.009903
Robbery,2004,38.9180984,-77.0296021
Robbery,2004,38.8479996,-76.9960022
Robbery,2004,38.9562988,-77.009903
Robbery,2004,38.9348984,-77.0350037
Robbery,2004,38.8905983,-76.9537964
Robbery,2004,38.8228989,-77.009201
Robbery,2004,38.9305,-77.0382996
Robbery,2004,38.9337006,-77.0381012
Robbery,2004,38.9062004,-77.0267029
Robbery,2004,38.9239006,-76.987999
Robbery,2004,38.8834991,-76.9350967
Robbery,2004,38.9676018,-77.0279999
Robbery,2004,38.9183998,-77.0389023
Robbery,2004,38.9132996,-77.0240021
Robbery,2004,38.9006996,-76.9365997
Robbery,2004,38.9043007,-77.030899
Robbery,2004,38.9220009,-77.0728989
Robbery,2004,38.8568001,-76.9717026
Robbery,2004,38.9515991,-77.026001
Robbery,2004,38.8919983,-76.9540024
Robbery,2004,38.885601,-76.992897
Robbery,2004,38.8249016,-77.0062027
Robbery,2004,38.9179001,-77.0149994
Robbery,2004,38.9025002,-76.9789963
Robbery,2004,38.9085999,-77.0458984
Robbery,2004,38.9744987,-77.0146027
Robbery,2004,38.8828011,-76.9853973
Robbery,2004,38.914299,-77.0347977
Robbery,2004,38.8200989,-77.0074997
Robbery,2004,38.9297981,-77.0327988
Robbery,2004,38.9168015,-77.0301971
Robbery,2004,38.9634018,-77.0327988
Robbery,2004,38.8224983,-77.0102997
Robbery,2004,38.9275017,-77.0270004
Robbery,2004,38.8326988,-76.9882965
Robbery,2004,38.8960991,-76.9962997
Robbery,2004,38.8974991,-77.0091019
Robbery,2004,38.9121017,-77.069397
Robbery,2004,38.9612007,-77.0337982
Robbery,2004,38.9272995,-77.0242996
Robbery,2004,38.9304008,-77.0416031
Robbery,2004,38.8325996,-77.0082016
Robbery,2004,38.922699,-77.0319977
Robbery,2004,38.9600983,-77.0348969
Robbery,2004,38.9322014,-77.0391006
Robbery,2004,38.9003983,-76.9875031
Robbery,2004,38.8815002,-77.0206985
Robbery,2004,38.9030991,-76.9761963
Robbery,2004,38.9286003,-77.039299
Robbery,2004,38.9183006,-77.0292969
Robbery,2004,38.9101982,-76.9979019
Robbery,2004,38.9547005,-77.0118027
Robbery,2004,38.9071999,-77.0417023
Robbery,2004,38.9267006,-77.0090027
Robbery,2004,38.9079018,-77.021698
Robbery,2004,38.9098015,-77.0093994
Robbery,2004,38.9043007,-77.030899
Robbery,2004,38.8902016,-76.9428024
Robbery,2004,38.9021988,-77.0141983
Robbery,2004,38.9407005,-77.0354004
Robbery,2004,38.8241005,-77.0059967
Robbery,2004,38.844101,-77.0019989
Robbery,2004,38.9238014,-77.0335007
